base_seed,bler,cb_bler,cb_errors,cdd_delay_vector,ce_method,ce_nmse_branch,ce_nmse_eff,channel_model,coded_bits,common_random_numbers,cond_number,data_re,delay_spread_ns,dmrs_overhead,dmrs_spacing_sc,dmrs_symbols,effective_rank,goodput_bits_per_slot,goodput_se_per_re,mcs_index,mcs_table,n_cbs,n_dmrs_re,n_rx,n_trials,n_tx,noise_var,pdsch_rb,pdsch_symbols,prg_codebook,prg_size_rb,scenario_id,snr_db,speed_kmh,tb_errors,tbs_bits,tx_scheme,variant_id
3711766540,0.0,0.0,0,"0,32",RECON_BASIS_LMMSE,0.10670354314858992,0.0163412959101187,tdl,22272,True,4430128729269.439,5568,100.0,0.03333333333333333,6,2,11.184010801402852,12024.0,2.1594827586206895,8,nr_256qam,4,192,4,10,2,0.15848931924611134,48,10,qpsk_dft,4,fig10_static_ds100,8.0,0.0,0,12024,CDD,structural_basis_d32
205418795,1.0,1.0,40,"0,16",IDEAL_CSI,0.0,0.0,tdl,22272,True,nan,5568,100.0,0.03333333333333333,6,2,nan,0.0,0.0,8,nr_256qam,4,192,4,10,2,3.9810717055349722,48,10,qpsk_dft,4,fig10_static_ds100,-6.0,0.0,10,12024,CDD,ideal_csi_d16
925759713,1.0,1.0,40,"0,16",IDEAL_CSI,0.0,0.0,tdl,22272,True,nan,5568,100.0,0.03333333333333333,6,2,nan,0.0,0.0,8,nr_256qam,4,192,4,10,2,2.51188643150958,48,10,qpsk_dft,4,fig10_static_ds100,-4.0,0.0,10,12024,CDD,ideal_csi_d16
3772744343,1.0,1.0,40,"0,16",IDEAL_CSI,0.0,0.0,tdl,22272,True,nan,5568,100.0,0.03333333333333333,6,2,nan,0.0,0.0,8,nr_256qam,4,192,4,10,2,1.5848931924611136,48,10,qpsk_dft,4,fig10_static_ds100,-2.0,0.0,10,12024,CDD,ideal_csi_d16
1403846836,1.0,1.0,40,"0,16",IDEAL_CSI,0.0,0.0,tdl,22272,True,nan,5568,100.0,0.03333333333333333,6,2,nan,0.0,0.0,8,nr_256qam,4,192,4,10,2,1.0,48,10,qpsk_dft,4,fig10_static_ds100,0.0,0.0,10,12024,CDD,ideal_csi_d16
4271619818,0.9,0.75,30,"0,16",IDEAL_CSI,0.0,0.0,tdl,22272,True,nan,5568,100.0,0.03333333333333333,6,2,nan,3006.0,0.5398706896551724,8,nr_256qam,4,192,4,10,2,0.6309573444801932,48,10,qpsk_dft,4,fig10_static_ds100,2.0,0.0,9,12024,CDD,ideal_csi_d16
2291976224,0.2,0.1,4,"0,16",IDEAL_CSI,0.0,0.0,tdl,22272,True,nan,5568,100.0,0.03333333333333333,6,2,nan,10821.6,1.9435344827586207,8,nr_256qam,4,192,4,10,2,0.3981071705534972,48,10,qpsk_dft,4,fig10_static_ds100,4.0,0.0,2,12024,CDD,ideal_csi_d16
843993558,0.0,0.0,0,"0,16",IDEAL_CSI,0.0,0.0,tdl,22272,True,nan,5568,100.0,0.03333333333333333,6,2,nan,12024.0,2.1594827586206895,8,nr_256qam,4,192,4,10,2,0.251188643150958,48,10,qpsk_dft,4,fig10_static_ds100,6.0,0.0,0,12024,CDD,ideal_csi_d16
3711766540,0.0,0.0,0,"0,16",IDEAL_CSI,0.0,0.0,tdl,22272,True,nan,5568,100.0,0.03333333333333333,6,2,nan,12024.0,2.1594827586206895,8,nr_256qam,4,192,4,10,2,0.15848931924611134,48,10,qpsk_dft,4,fig10_static_ds100,8.0,0.0,0,12024,CDD,ideal_csi_d16
205418795,1.0,1.0,40,"0,32",IDEAL_CSI,0.0,0.0,tdl,22272,True,nan,5568,100.0,0.03333333333333333,6,2,nan,0.0,0.0,8,nr_256qam,4,192,4,10,2,3.9810717055349722,48,10,qpsk_dft,4,fig10_static_ds100,-6.0,0.0,10,12024,CDD,ideal_csi_d32
925759713,1.0,1.0,40,"0,32",IDEAL_CSI,0.0,0.0,tdl,22272,True,nan,5568,100.0,0.03333333333333333,6,2,nan,0.0,0.0,8,nr_256qam,4,192,4,10,2,2.51188643150958,48,10,qpsk_dft,4,fig10_static_ds100,-4.0,0.0,10,12024,CDD,ideal_csi_d32
3772744343,1.0,1.0,40,"0,32",IDEAL_CSI,0.0,0.0,tdl,22272,True,nan,5568,100.0,0.03333333333333333,6,2,nan,0.0,0.0,8,nr_256qam,4,192,4,10,2,1.5848931924611136,48,10,qpsk_dft,4,fig10_static_ds100,-2.0,0.0,10,12024,CDD,ideal_csi_d32
1403846836,1.0,1.0,40,"0,32",IDEAL_CSI,0.0,0.0,tdl,22272,True,nan,5568,100.0,0.03333333333333333,6,2,nan,0.0,0.0,8,nr_256qam,4,192,4,10,2,1.0,48,10,qpsk_dft,4,fig10_static_ds100,0.0,0.0,10,12024,CDD,ideal_csi_d32
4271619818,0.9,0.9,36,"0,32",IDEAL_CSI,0.0,0.0,tdl,22272,True,nan,5568,100.0,0.03333333333333333,6,2,nan,1202.4,0.21594827586206897,8,nr_256qam,4,192,4,10,2,0.6309573444801932,48,10,qpsk_dft,4,fig10_static_ds100,2.0,0.0,9,12024,CDD,ideal_csi_d32
2291976224,0.1,0.1,4,"0,32",IDEAL_CSI,0.0,0.0,tdl,22272,True,nan,5568,100.0,0.03333333333333333,6,2,nan,10821.6,1.9435344827586207,8,nr_256qam,4,192,4,10,2,0.3981071705534972,48,10,qpsk_dft,4,fig10_static_ds100,4.0,0.0,1,12024,CDD,ideal_csi_d32
843993558,0.0,0.0,0,"0,32",IDEAL_CSI,0.0,0.0,tdl,22272,True,nan,5568,100.0,0.03333333333333333,6,2,nan,12024.0,2.1594827586206895,8,nr_256qam,4,192,4,10,2,0.251188643150958,48,10,qpsk_dft,4,fig10_static_ds100,6.0,0.0,0,12024,CDD,ideal_csi_d32
3711766540,0.0,0.0,0,"0,32",IDEAL_CSI,0.0,0.0,tdl,22272,True,nan,5568,100.0,0.03333333333333333,6,2,nan,12024.0,2.1594827586206895,8,nr_256qam,4,192,4,10,2,0.15848931924611134,48,10,qpsk_dft,4,fig10_static_ds100,8.0,0.0,0,12024,CDD,ideal_csi_d32
