algorithm,basis_energy_threshold,bc_g_0p5_sc,bc_g_0p9_sc,bc_h_0p5_sc,bc_h_0p9_sc,bc_threshold,block_width_mhz,block_width_sc,cdd_delay_ns,cdd_delay_samples,ce_nmse_branch_mean,ce_nmse_branch_median,ce_nmse_eff_mean,ce_nmse_eff_median,cond_mean,cond_number,covariance,delay_spread_ns,dmrs_overhead_alg1,dmrs_spacing_sc,dmrs_symbols,effective_rank,family,gain_vs_alg1_db,n_blocks,n_prbs,n_sc,n_unknown_taps,overhead_mode,pilot_count,pilot_count_combined,pilot_count_per_port,processing_bandwidth_rb,processing_bandwidth_sc,snr_db,support_len,total_dmrs_re_alg1,total_pilot_re_relative,trials
Alg1 Direct RMMSE WB 576sc,,6,3,,267,,,,2083.3333333333335,256,nan,nan,0.04245994890122907,0.04388667076876191,,,CDD-shifted PDP,10.0,0.016666666666666666,12,2,,alg1_direct_rmmse,0.0,,48,576,,,48,48,,48.0,576,0.0,,96,,30
Alg2 Basis LMMSE E50,0.5,6,3,,267,,,,2083.3333333333335,256,0.12092719308164167,0.11614117056867948,0.12094848849790708,0.11628460052604098,,1.0,,10.0,0.016666666666666666,12,2,2.0,alg2_basis_reduced_support,-4.546209781468901,,48,576,2,,48,48,,,,0.0,1,96,,30
Alg2 Basis LMMSE E70,0.7,6,3,,267,,,,2083.3333333333335,256,0.066028911139942,0.06466843206090059,0.0660367194430755,0.06477629976783521,,8.521057356798009,,10.0,0.016666666666666666,12,2,2.463871639600979,alg2_basis_reduced_support,-1.918060231704142,,48,576,4,,48,48,,,,0.0,2,96,,30
Alg2 Basis LMMSE E90,0.9,6,3,,267,,,,2083.3333333333335,256,0.04941388612908102,0.04978883335586237,0.04941216382712035,0.04978409974499211,,85.26598425219157,,10.0,0.016666666666666666,12,2,2.7401864940689524,alg2_basis_reduced_support,-0.6585440548791055,,48,576,6,,48,48,,,,0.0,3,96,,30
Alg2 Basis LMMSE E95,0.95,6,3,,267,,,,2083.3333333333335,256,0.04493665589356304,0.044023362160007934,0.044929391833894675,0.043792191246037865,,906.2496807284996,,10.0,0.016666666666666666,12,2,2.942275988380737,alg2_basis_reduced_support,-0.24551072829683074,,48,576,8,,48,48,,,,0.0,4,96,,30
Alg2 Basis LMMSE E99,0.99,6,3,,267,,,,2083.3333333333335,256,0.042797247888851295,0.0436481326231007,0.04278896774839211,0.043654476088170954,,116918.81587920252,,10.0,0.016666666666666666,12,2,3.1903950452147267,alg2_basis_reduced_support,-0.033523424080789566,,48,576,12,,48,48,,,,0.0,6,96,,30
Alg2 CoherenceBlock Bc0.9,,6,3,,267,0.9,8.01,267,2083.3333333333335,256,0.09056197559867812,0.08884651742467362,0.09004212647102254,0.08871597343426502,1.1750559006102572,1.414213562373093,,10.0,0.016666666666666666,12,2,,alg2_coherence_block,-3.2646627574743885,3,48,576,,,,48,,,,0.0,,96,,30
Alg3 Port-DMRS RMMSE equal-total,,6,3,,267,,,,2083.3333333333335,256,0.043675671366894944,0.0416873296309588,0.04364005742524057,0.04155204569880004,,,,10.0,0.016666666666666666,12,2,,alg3_port_dmrs,-0.11905846222646227,,48,576,,equal_total_overhead,,48,24,,,0.0,,96,1.0,30
Alg1 Direct RMMSE WB 576sc,,6,3,,267,,,,2083.3333333333335,256,nan,nan,0.07012891926999991,0.0651024195908668,,,CDD-shifted PDP,10.0,0.008333333333333333,24,2,,alg1_direct_rmmse,0.0,,48,576,,,24,24,,48.0,576,0.0,,48,,30
Alg2 Basis LMMSE E50,0.5,6,3,,267,,,,2083.3333333333335,256,0.13491277451483258,0.12816057901310365,0.1348343995039705,0.1278533000422415,,1.0000000000000002,,10.0,0.008333333333333333,24,2,2.0000000000000004,alg2_basis_reduced_support,-2.8390355911763514,,48,576,2,,24,24,,,,0.0,1,48,,30
Alg2 Basis LMMSE E70,0.7,6,3,,267,,,,2083.3333333333335,256,0.09266881018093935,0.08172668136873587,0.09261863942163648,0.08167666572967555,,8.522004380109165,,10.0,0.008333333333333333,24,2,2.462997920033129,alg2_basis_reduced_support,-1.2080125066542164,,48,576,4,,24,24,,,,0.0,2,48,,30
Alg2 Basis LMMSE E90,0.9,6,3,,267,,,,2083.3333333333335,256,0.07612588689896246,0.06869119166041353,0.07609624508360362,0.06871934123874049,,85.31575563261438,,10.0,0.008333333333333333,24,2,2.738470666673299,alg2_basis_reduced_support,-0.3546608113560453,,48,576,6,,24,24,,,,0.0,3,48,,30
Alg2 Basis LMMSE E95,0.95,6,3,,267,,,,2083.3333333333335,256,0.07169088081014971,0.06650934314018143,0.07166891619582186,0.06610526902609055,,907.9453427314786,,10.0,0.008333333333333333,24,2,2.939833048594363,alg2_basis_reduced_support,-0.09433690751574074,,48,576,8,,24,24,,,,0.0,4,48,,30
Alg2 Basis LMMSE E99,0.99,6,3,,267,,,,2083.3333333333335,256,0.07025743467409125,0.06534645792740543,0.07023549984246892,0.06529503926831996,,118566.33433983783,,10.0,0.008333333333333333,24,2,3.186804214633338,alg2_basis_reduced_support,-0.006595312927567102,,48,576,12,,24,24,,,,0.0,6,48,,30
Alg2 CoherenceBlock Bc0.9,,6,3,,267,0.9,8.01,267,2083.3333333333335,256,0.14721783776256828,0.14381833203257366,0.14579131537062204,0.14048246455268792,1.0477225575051667,1.0954451150103328,,10.0,0.008333333333333333,24,2,,alg2_coherence_block,-3.1783450810074507,3,48,576,,,,24,,,,0.0,,48,,30
Alg3 Port-DMRS RMMSE equal-total,,6,3,,267,,,,2083.3333333333335,256,0.0776854596576823,0.06988988082522259,0.07761456911208976,0.06978490546715511,,,,10.0,0.008333333333333333,24,2,,alg3_port_dmrs,-0.44046104578758216,,48,576,,equal_total_overhead,,24,12,,,0.0,,48,1.0,30
Alg1 Direct RMMSE WB 576sc,,3,2,,267,,,,4166.666666666667,512,nan,nan,0.015113846710948169,0.012438666617540036,,,CDD-shifted PDP,10.0,0.05,4,2,,alg1_direct_rmmse,0.0,,48,576,,,144,144,,48.0,576,0.0,,288,,30
Alg2 Basis LMMSE E50,0.5,3,2,,267,,,,4166.666666666667,512,0.10762709597460261,0.09845813878518316,0.10760616225918458,0.09854154893504424,,1.0000000000000004,,10.0,0.05,4,2,2.0000000000000004,alg2_basis_reduced_support,-8.524621295296683,,48,576,2,,144,144,,,,0.0,1,288,,30
Alg2 Basis LMMSE E70,0.7,3,2,,267,,,,4166.666666666667,512,0.029665410900168162,0.025664973475839178,0.029675940709784247,0.02563903839352788,,8.49351686175476,,10.0,0.05,4,2,2.4645084362343517,alg2_basis_reduced_support,-2.930294815607819,,48,576,4,,144,144,,,,0.0,2,288,,30
Alg2 Basis LMMSE E90,0.9,3,2,,267,,,,4166.666666666667,512,0.020141828263370038,0.017046518106496558,0.0201562616140599,0.017044577089840994,,83.88710157707695,,10.0,0.05,4,2,2.7414373971529384,alg2_basis_reduced_support,-1.2503497339389402,,48,576,6,,144,144,,,,0.0,3,288,,30
Alg2 Basis LMMSE E95,0.95,3,2,,267,,,,4166.666666666667,512,0.01736088187282447,0.014960046095683008,0.01737298384122298,0.014976872133640786,,865.4766976099282,,10.0,0.05,4,2,2.944057335701273,alg2_basis_reduced_support,-0.6049940254931481,,48,576,8,,144,144,,,,0.0,4,288,,30
Alg2 Basis LMMSE E99,0.99,3,2,,267,,,,4166.666666666667,512,0.015441675525198555,0.012750164246267988,0.015446578979575496,0.012765781953553662,,97417.84604674329,,10.0,0.05,4,2,3.1930142925242397,alg2_basis_reduced_support,-0.09457296177244058,,48,576,12,,144,144,,,,0.0,6,288,,30
Alg2 CoherenceBlock Bc0.9,,3,2,,267,0.9,8.01,267,4166.666666666667,512,0.047148349150996006,0.0409536471836663,0.04714664867229097,0.040963072200018984,1.01002562523007,1.0150384378451047,,10.0,0.05,4,2,,alg2_coherence_block,-4.940758140304882,3,48,576,,,,144,,,,0.0,,288,,30
Alg3 Port-DMRS RMMSE equal-total,,3,2,,267,,,,4166.666666666667,512,0.015949678104881692,0.013129912209176803,0.01595476524170779,0.01310333390316972,,,,10.0,0.05,4,2,,alg3_port_dmrs,-0.23515405208404547,,48,576,,equal_total_overhead,,144,72,,,0.0,,288,1.0,30
Alg1 Direct RMMSE WB 576sc,,3,2,,267,,,,4166.666666666667,512,nan,nan,0.02454426291297736,0.023409561273592984,,,CDD-shifted PDP,10.0,0.03333333333333333,6,2,,alg1_direct_rmmse,0.0,,48,576,,,96,96,,48.0,576,0.0,,192,,30
Alg2 Basis LMMSE E50,0.5,3,2,,267,,,,4166.666666666667,512,0.11269940641429277,0.10296632483187687,0.1127029217662631,0.10289789991380244,,1.0000000000000007,,10.0,0.03333333333333333,6,2,2.0,alg2_basis_reduced_support,-6.619851806920418,,48,576,2,,96,96,,,,0.0,1,192,,30
Alg2 Basis LMMSE E70,0.7,3,2,,267,,,,4166.666666666667,512,0.043505019122905435,0.03819580775178426,0.043502537942945986,0.0382171242825888,,8.499767726970356,,10.0,0.03333333333333333,6,2,2.4643818229855876,alg2_basis_reduced_support,-2.485646001176905,,48,576,4,,96,96,,,,0.0,2,192,,30
Alg2 Basis LMMSE E90,0.9,3,2,,267,,,,4166.666666666667,512,0.030834465644974933,0.0290970320818345,0.030832034125617715,0.02906905896331447,,84.19680332608452,,10.0,0.03333333333333333,6,2,2.7411888315633286,alg2_basis_reduced_support,-0.9905218363408386,,48,576,6,,96,96,,,,0.0,3,192,,30
Alg2 Basis LMMSE E95,0.95,3,2,,267,,,,4166.666666666667,512,0.02728507816050772,0.02452844190802759,0.02728462436309876,0.02448120889577073,,874.4695792437428,,10.0,0.03333333333333333,6,2,2.9437035182366627,alg2_basis_reduced_support,-0.4596798471246556,,48,576,8,,96,96,,,,0.0,4,192,,30
Alg2 Basis LMMSE E99,0.99,3,2,,267,,,,4166.666666666667,512,0.025008880396608747,0.023531264053324806,0.02501390775248905,0.023553448917178477,,101464.77665303461,,10.0,0.03333333333333333,6,2,3.1924944861990103,alg2_basis_reduced_support,-0.08231549535621108,,48,576,12,,96,96,,,,0.0,6,192,,30
Alg2 CoherenceBlock Bc0.9,,3,2,,267,0.9,8.01,267,4166.666666666667,512,0.06021888473482003,0.05431413834894801,0.060337170151049314,0.05453426092508239,1.059058418223447,1.1547005383792501,,10.0,0.03333333333333333,6,2,,alg2_coherence_block,-3.906349432837878,3,48,576,,,,96,,,,0.0,,192,,30
Alg3 Port-DMRS RMMSE equal-total,,3,2,,267,,,,4166.666666666667,512,0.02347660567788654,0.02104796241572787,0.02346903587484166,0.021060081685755183,,,,10.0,0.03333333333333333,6,2,,alg3_port_dmrs,0.19454745534768794,,48,576,,equal_total_overhead,,96,48,,,0.0,,192,1.0,30
Alg1 Direct RMMSE WB 576sc,,3,2,,267,,,,4166.666666666667,512,nan,nan,0.04820382718433132,0.03996024522559387,,,CDD-shifted PDP,10.0,0.016666666666666666,12,2,,alg1_direct_rmmse,0.0,,48,576,,,48,48,,48.0,576,0.0,,96,,30
Alg2 Basis LMMSE E50,0.5,3,2,,267,,,,4166.666666666667,512,0.12999158666811383,0.1152202469296047,0.13004084120320397,0.11524641937960428,,1.0000000000000002,,10.0,0.016666666666666666,12,2,2.0,alg2_basis_reduced_support,-4.309982493888682,,48,576,2,,48,48,,,,0.0,1,96,,30
Alg2 Basis LMMSE E70,0.7,3,2,,267,,,,4166.666666666667,512,0.07336556707768352,0.06289769574136395,0.0733866940755287,0.06289508225477462,,8.500002703994566,,10.0,0.016666666666666666,12,2,2.4641636788988652,alg2_basis_reduced_support,-1.8253580324666423,,48,576,4,,48,48,,,,0.0,2,96,,30
Alg2 Basis LMMSE E90,0.9,3,2,,267,,,,4166.666666666667,512,0.055736454726967095,0.048175350984088525,0.05574063429692197,0.048170634919713906,,84.20858414625323,,10.0,0.016666666666666666,12,2,2.7407606250128262,alg2_basis_reduced_support,-0.6309038563942132,,48,576,6,,48,48,,,,0.0,3,96,,30
Alg2 Basis LMMSE E95,0.95,3,2,,267,,,,4166.666666666667,512,0.05091850952316654,0.043210717428849146,0.050914659862500454,0.04319602155473558,,874.8242931872151,,10.0,0.016666666666666666,12,2,2.9430940458268275,alg2_basis_reduced_support,-0.23761325999185598,,48,576,8,,48,48,,,,0.0,4,96,,30
Alg2 Basis LMMSE E99,0.99,3,2,,267,,,,4166.666666666667,512,0.04859853156649047,0.04053301603725516,0.04858891980564525,0.040596210355852716,,101663.61975947591,,10.0,0.016666666666666666,12,2,3.1915992278335557,alg2_basis_reduced_support,-0.03455723452073856,,48,576,12,,48,48,,,,0.0,6,96,,30
Alg2 CoherenceBlock Bc0.9,,3,2,,267,0.9,8.01,267,4166.666666666667,512,0.09967066446036751,0.08669109583663122,0.09979513469408774,0.08695892591631771,1.152893166035761,1.4142135623730951,,10.0,0.016666666666666666,12,2,,alg2_coherence_block,-3.160278478801869,3,48,576,,,,48,,,,0.0,,96,,30
Alg3 Port-DMRS RMMSE equal-total,,3,2,,267,,,,4166.666666666667,512,0.04885298117417161,0.037366978011816404,0.0488309539679678,0.037302412089728565,,,,10.0,0.016666666666666666,12,2,,alg3_port_dmrs,-0.05613688009586085,,48,576,,equal_total_overhead,,48,24,,,0.0,,96,1.0,30
Alg1 Direct RMMSE WB 576sc,,3,2,,267,,,,4166.666666666667,512,nan,nan,0.5052350570729927,0.5197291734582357,,,CDD-shifted PDP,10.0,0.008333333333333333,24,2,,alg1_direct_rmmse,0.0,,48,576,,,24,24,,48.0,576,0.0,,48,,30
Alg2 Basis LMMSE E50,0.5,3,2,,267,,,,4166.666666666667,512,0.5459061960294999,0.5552693878513693,0.5459814535323775,0.5546095435719196,,3655906659254.093,,10.0,0.008333333333333333,24,2,1.0000000000000084,alg2_basis_reduced_support,-0.33684412785182083,,48,576,2,,24,24,,,,0.0,1,48,,30
Alg2 Basis LMMSE E70,0.7,3,2,,267,,,,4166.666666666667,512,0.5178240001312423,0.529345174467815,0.5178714587222768,0.5288936842503825,,4361832074744.788,,10.0,0.008333333333333333,24,2,1.2320818394494413,alg2_basis_reduced_support,-0.10728498947814259,,48,576,4,,24,24,,,,0.0,2,48,,30
Alg2 Basis LMMSE E90,0.9,3,2,,267,,,,4166.666666666667,512,0.5092166985777512,0.5216901873716403,0.5092448295982906,0.521294630757356,,4609231065317.554,,10.0,0.008333333333333333,24,2,1.3703803125064247,alg2_basis_reduced_support,-0.03433150667425447,,48,576,6,,24,24,,,,0.0,3,48,,30
Alg2 Basis LMMSE E95,0.95,3,2,,267,,,,4166.666666666667,512,0.5067698084791077,0.5201064103924216,0.506790894686012,0.5197282796262899,,4692858578361.629,,10.0,0.008333333333333333,24,2,1.4715470229134275,alg2_basis_reduced_support,-0.013353258801671736,,48,576,8,,24,24,,,,0.0,4,48,,30
Alg2 Basis LMMSE E99,0.99,3,2,,267,,,,4166.666666666667,512,0.5054563804227727,0.5198322069734482,0.5054774761181525,0.5194800861996737,,4723764395108.926,,10.0,0.008333333333333333,24,2,1.5957996139167918,alg2_basis_reduced_support,-0.002083307610872467,,48,576,12,,24,24,,,,0.0,6,48,,30
Alg2 CoherenceBlock Bc0.9,,3,2,,267,0.9,8.01,267,4166.666666666667,512,0.5307861906641967,0.5381475863233471,0.5309937346158571,0.5377600031716524,304393431511401.06,311184118855340.9,,10.0,0.008333333333333333,24,2,,alg2_coherence_block,-0.21595919114407353,3,48,576,,,,24,,,,0.0,,48,,30
Alg3 Port-DMRS RMMSE equal-total,,3,2,,267,,,,4166.666666666667,512,0.08084437178064528,0.06921434865814463,0.0808166710893509,0.06914414138518268,,,,10.0,0.008333333333333333,24,2,,alg3_port_dmrs,7.959925201034615,,48,576,,equal_total_overhead,,24,12,,,0.0,,48,1.0,30
Alg1 Direct RMMSE WB 576sc,,22,10,311,87,,,,520.8333333333334,64,nan,nan,0.03025057427095063,0.02837946755692924,,,CDD-shifted PDP,30.0,0.05,4,2,,alg1_direct_rmmse,0.0,,48,576,,,144,144,,48.0,576,0.0,,288,,30
Alg2 Basis LMMSE E50,0.5,22,10,311,87,,,,520.8333333333334,64,0.17332325810651816,0.16247475164661054,0.1719235542010566,0.1621959657565562,,74.31557346397146,,30.0,0.05,4,2,2.847489120076967,alg2_basis_reduced_support,-7.546017571824825,,48,576,6,,144,144,,,,0.0,3,288,,30
Alg2 Basis LMMSE E70,0.7,22,10,311,87,,,,520.8333333333334,64,0.11390884538797058,0.11293452722166916,0.11288343346471698,0.11157723292977895,,7454.113481540404,,30.0,0.05,4,2,3.466938762775827,alg2_basis_reduced_support,-5.718965868288805,,48,576,10,,144,144,,,,0.0,5,288,,30
Alg2 Basis LMMSE E90,0.9,22,10,311,87,,,,520.8333333333334,64,0.05601306106578279,0.052563642540990246,0.05513514863783843,0.052354931059324136,,83826669.92691758,,30.0,0.05,4,2,4.480759851490983,alg2_basis_reduced_support,-2.606949260907166,,48,576,18,,144,144,,,,0.0,9,288,,30
Alg2 Basis LMMSE E95,0.95,22,10,311,87,,,,520.8333333333334,64,0.04113067020258788,0.039967411691239504,0.04062207115379392,0.040253848508170945,,653786574931.378,,30.0,0.05,4,2,5.046956745076027,alg2_basis_reduced_support,-1.2802843891058104,,48,576,24,,144,144,,,,0.0,12,288,,30
Alg2 Basis LMMSE E99,0.99,22,10,311,87,,,,520.8333333333334,64,0.03250238930851366,0.03137341374128435,0.03219593639813089,0.030749996225635935,,7160464212060.465,,30.0,0.05,4,2,5.678579100000732,alg2_basis_reduced_support,-0.27067437160143937,,48,576,34,,144,144,,,,0.0,17,288,,30
Alg2 CoherenceBlock Bc0.9,,22,10,311,87,0.9,2.61,87,520.8333333333334,64,0.08693665515014719,0.08233273526091905,0.08174606734301453,0.07813121234196979,1.2428670203473102,1.2494042300835408,,30.0,0.05,4,2,,alg2_coherence_block,-4.317332450769281,7,48,576,,,,144,,,,0.0,,288,,30
Alg3 Port-DMRS RMMSE equal-total,,22,10,311,87,,,,520.8333333333334,64,0.03130246410602084,0.03015292192309557,0.031336437939239174,0.029865472801070672,,,,30.0,0.05,4,2,,alg3_port_dmrs,-0.15316004393358415,,48,576,,equal_total_overhead,,144,72,,,0.0,,288,1.0,30
Alg1 Direct RMMSE WB 576sc,,22,10,311,87,,,,520.8333333333334,64,nan,nan,0.041722289547480224,0.04229500857882139,,,CDD-shifted PDP,30.0,0.03333333333333333,6,2,,alg1_direct_rmmse,0.0,,48,576,,,96,96,,48.0,576,0.0,,192,,30
Alg2 Basis LMMSE E50,0.5,22,10,311,87,,,,520.8333333333334,64,0.18385006829464506,0.1797552466956276,0.18324190868227178,0.1778069713501082,,74.32712612113254,,30.0,0.03333333333333333,6,2,2.8474277072718515,alg2_basis_reduced_support,-6.426566741192091,,48,576,6,,96,96,,,,0.0,3,192,,30
Alg2 Basis LMMSE E70,0.7,22,10,311,87,,,,520.8333333333334,64,0.12741826038903187,0.11642624155837186,0.1266871002640964,0.11525927706559073,,7464.234250881764,,30.0,0.03333333333333333,6,2,3.466808782399079,alg2_basis_reduced_support,-4.823642630079293,,48,576,10,,96,96,,,,0.0,5,192,,30
Alg2 Basis LMMSE E90,0.9,22,10,311,87,,,,520.8333333333334,64,0.06753551753540872,0.06583213606210274,0.06652827437695281,0.0641804697386417,,86145259.54243428,,30.0,0.03333333333333333,6,2,4.480468258718695,alg2_basis_reduced_support,-2.0263812607757554,,48,576,18,,96,96,,,,0.0,9,192,,30
Alg2 Basis LMMSE E95,0.95,22,10,311,87,,,,520.8333333333334,64,0.05232479739202223,0.05113187702302696,0.051405536399987795,0.05009021195065993,,713001873066.9077,,30.0,0.03333333333333333,6,2,5.046535594972668,alg2_basis_reduced_support,-0.9064176252869984,,48,576,24,,96,96,,,,0.0,12,192,,30
Alg2 Basis LMMSE E99,0.99,22,10,311,87,,,,520.8333333333334,64,0.04435383599163485,0.04475623356421751,0.04344458292464179,0.043363493847598134,,5846519324925.395,,30.0,0.03333333333333333,6,2,5.677959497390748,alg2_basis_reduced_support,-0.17567499576691759,,48,576,34,,96,96,,,,0.0,17,192,,30
Alg2 CoherenceBlock Bc0.9,,22,10,311,87,0.9,2.61,87,520.8333333333334,64,0.1090453561550618,0.10671589928555988,0.10390227421876977,0.10143853675482636,1.2347185019737241,1.2503393553038398,,30.0,0.03333333333333333,6,2,,alg2_coherence_block,-3.962569208214313,7,48,576,,,,96,,,,0.0,,192,,30
Alg3 Port-DMRS RMMSE equal-total,,22,10,311,87,,,,520.8333333333334,64,0.042665982956784636,0.04278124252801489,0.042655628152422444,0.043334733498132924,,,,30.0,0.03333333333333333,6,2,,alg3_port_dmrs,-0.09608209115640345,,48,576,,equal_total_overhead,,96,48,,,0.0,,192,1.0,30
Alg1 Direct RMMSE WB 576sc,,22,10,311,87,,,,520.8333333333334,64,nan,nan,0.0726619553492869,0.073110518922881,,,CDD-shifted PDP,30.0,0.016666666666666666,12,2,,alg1_direct_rmmse,0.0,,48,576,,,48,48,,48.0,576,0.0,,96,,30
Alg2 Basis LMMSE E50,0.5,22,10,311,87,,,,520.8333333333334,64,0.24307035997315293,0.23727839988758725,0.2422213866814688,0.23529474330713096,,74.38634973902587,,30.0,0.016666666666666666,12,2,2.847085129336702,alg2_basis_reduced_support,-5.22905405427995,,48,576,6,,48,48,,,,0.0,3,96,,30
Alg2 Basis LMMSE E70,0.7,22,10,311,87,,,,520.8333333333334,64,0.16609071055002372,0.15630435611908738,0.16509709302266656,0.15835218336065118,,7516.553433856676,,30.0,0.016666666666666666,12,2,3.466083689320199,alg2_basis_reduced_support,-3.564323457659078,,48,576,10,,48,48,,,,0.0,5,96,,30
Alg2 Basis LMMSE E90,0.9,22,10,311,87,,,,520.8333333333334,64,0.0979609190347952,0.09310979447949931,0.09756672911568981,0.09431954259031845,,100824576.00742346,,30.0,0.016666666666666666,12,2,4.478841390406208,alg2_basis_reduced_support,-1.2799466504630739,,48,576,18,,48,48,,,,0.0,9,96,,30
Alg2 Basis LMMSE E95,0.95,22,10,311,87,,,,520.8333333333334,64,0.0820025709575128,0.07841274699811288,0.08159101934287442,0.07895464942817976,,1195213423101.5317,,30.0,0.016666666666666666,12,2,5.044185525053528,alg2_basis_reduced_support,-0.5033527829963129,,48,576,24,,48,48,,,,0.0,12,96,,30
Alg2 Basis LMMSE E99,0.99,22,10,311,87,,,,520.8333333333334,64,0.0744732841220448,0.0735463710486623,0.07384730770183778,0.07281605882853932,,4134203195134.935,,30.0,0.016666666666666666,12,2,5.674500798108119,alg2_basis_reduced_support,-0.07027585942547837,,48,576,34,,48,48,,,,0.0,17,96,,30
Alg2 CoherenceBlock Bc0.9,,22,10,311,87,0.9,2.61,87,520.8333333333334,64,0.1768289662146805,0.1677974196989433,0.1687909778183267,0.16231666556169286,1.2678629039454936,1.3904556832373753,,30.0,0.016666666666666666,12,2,,alg2_coherence_block,-3.6604214844352168,7,48,576,,,,48,,,,0.0,,96,,30
Alg3 Port-DMRS RMMSE equal-total,,22,10,311,87,,,,520.8333333333334,64,0.07294872237283807,0.06952157903109601,0.07272737549430831,0.06957198995896713,,,,30.0,0.016666666666666666,12,2,,alg3_port_dmrs,-0.003908348671906298,,48,576,,equal_total_overhead,,48,24,,,0.0,,96,1.0,30
Alg1 Direct RMMSE WB 576sc,,22,10,311,87,,,,520.8333333333334,64,nan,nan,0.12655580105597916,0.12109025375980634,,,CDD-shifted PDP,30.0,0.008333333333333333,24,2,,alg1_direct_rmmse,0.0,,48,576,,,24,24,,48.0,576,0.0,,48,,30
Alg2 Basis LMMSE E50,0.5,22,10,311,87,,,,520.8333333333334,64,0.2822356457127525,0.263683451062362,0.28202047632183064,0.26445142433581226,,74.55165544435135,,30.0,0.008333333333333333,24,2,2.845480777202531,alg2_basis_reduced_support,-3.4799858465100235,,48,576,6,,24,24,,,,0.0,3,48,,30
Alg2 Basis LMMSE E70,0.7,22,10,311,87,,,,520.8333333333334,64,0.2028235777897961,0.18483335471670562,0.20254563427024,0.18585559524872683,,7667.695100330122,,30.0,0.008333333333333333,24,2,3.4626866580954947,alg2_basis_reduced_support,-2.0424082959539107,,48,576,10,,24,24,,,,0.0,5,48,,30
Alg2 Basis LMMSE E90,0.9,22,10,311,87,,,,520.8333333333334,64,0.14573218492561724,0.14541547542984337,0.14528537838016894,0.14254729497631025,,223270237.0878188,,30.0,0.008333333333333333,24,2,4.471210701564719,alg2_basis_reduced_support,-0.5993985169291683,,48,576,18,,24,24,,,,0.0,9,48,,30
Alg2 Basis LMMSE E95,0.95,22,10,311,87,,,,520.8333333333334,64,0.13220284807551214,0.1301180042673691,0.1318487551598581,0.1296813101317831,,2922320071531.8,,30.0,0.008333333333333333,24,2,5.033149430344529,alg2_basis_reduced_support,-0.17793976679302376,,48,576,24,,24,24,,,,0.0,12,48,,30
Alg2 Basis LMMSE E99,0.99,22,10,311,87,,,,520.8333333333334,64,0.1273825580859005,0.12309446476790734,0.12721470058187426,0.12222915555502087,,322069686031.9358,,30.0,0.008333333333333333,24,2,5.658216245296073,alg2_basis_reduced_support,-0.022552429807340856,,48,576,34,,24,24,,,,0.0,17,48,,30
Alg2 CoherenceBlock Bc0.9,,22,10,311,87,0.9,2.61,87,520.8333333333334,64,0.2850879464761396,0.2887336982577406,0.2752907789029759,0.280752034246796,1.296301599121853,1.496605762665487,,30.0,0.008333333333333333,24,2,,alg2_coherence_block,-3.3750960746598007,7,48,576,,,,24,,,,0.0,,48,,30
Alg3 Port-DMRS RMMSE equal-total,,22,10,311,87,,,,520.8333333333334,64,0.12626006527998565,0.12929672387997854,0.12628018539632815,0.12777758102183,,,,30.0,0.008333333333333333,24,2,,alg3_port_dmrs,0.009468462872323172,,48,576,,equal_total_overhead,,24,12,,,0.0,,48,1.0,30
Alg1 Direct RMMSE WB 576sc,,11,5,311,87,,,,1041.6666666666667,128,nan,nan,0.033411499350037246,0.029383532805480006,,,CDD-shifted PDP,30.0,0.05,4,2,,alg1_direct_rmmse,0.0,,48,576,,,144,144,,48.0,576,0.0,,288,,30
Alg2 Basis LMMSE E50,0.5,11,5,311,87,,,,1041.6666666666667,128,0.1724870796736075,0.162741853487771,0.17186429205099082,0.16142270236492373,,72.74416631872174,,30.0,0.05,4,2,2.8489182295235977,alg2_basis_reduced_support,-7.112896882829707,,48,576,6,,144,144,,,,0.0,3,288,,30
Alg2 Basis LMMSE E70,0.7,11,5,311,87,,,,1041.6666666666667,128,0.11753400472237904,0.11198821761989286,0.11710603460142881,0.11230217617293031,,6555.048028717669,,30.0,0.05,4,2,3.4699759252631175,alg2_basis_reduced_support,-5.4468331015902915,,48,576,10,,144,144,,,,0.0,5,288,,30
Alg2 Basis LMMSE E90,0.9,11,5,311,87,,,,1041.6666666666667,128,0.057022888220427635,0.05309140346324366,0.05694829922213604,0.05309709542544312,,61756276.63782532,,30.0,0.05,4,2,4.487647010243061,alg2_basis_reduced_support,-2.3158479311780993,,48,576,18,,144,144,,,,0.0,9,288,,30
Alg2 Basis LMMSE E95,0.95,11,5,311,87,,,,1041.6666666666667,128,0.04266645413957726,0.03969928733757373,0.04264796340010693,0.03967420075105113,,61676488556.32857,,30.0,0.05,4,2,5.057006345048392,alg2_basis_reduced_support,-1.060023316541975,,48,576,24,,144,144,,,,0.0,12,288,,30
Alg2 Basis LMMSE E99,0.99,11,5,311,87,,,,1041.6666666666667,128,0.03507919289310158,0.032479087320798614,0.03501521044386315,0.03280072786578315,,7156103094347.659,,30.0,0.05,4,2,5.693675359356855,alg2_basis_reduced_support,-0.2036077567471279,,48,576,34,,144,144,,,,0.0,17,288,,30
Alg2 CoherenceBlock Bc0.9,,11,5,311,87,0.9,2.61,87,1041.6666666666667,128,0.08860344466633284,0.08000726514006973,0.08693678752459595,0.07769617323737463,1.1097524736446371,1.206699469632756,,30.0,0.05,4,2,,alg2_coherence_block,-4.153076230080579,7,48,576,,,,144,,,,0.0,,288,,30
